,Description,Category,Meta_Url,Source Code,Repository,Languages
516, Microsoft OneNote is a notebook tool to take and organize notes. The OneNote service API allows developers to integrate and manipulate OneNote user data in their own applications on a variety of platforms and devices. This code sample gives users examples of how to use OneNote API with Windows iOS.,"Cloud, Notes, Office, Organization, Notes, Office, Organization",https://www.programmableweb.com/sample-source-code/onenote-api-windows-ios,https://github.com/OneNoteDev/OneNoteServiceSamplesiOS,,Objective-C
517, Microsoft OneNote is a notebook tool to take and organize notes. The OneNote service API allows developers to integrate and manipulate OneNote user data in their own applications on a variety of platforms and devices. This code sample gives users examples of how to use OneNote API with Windows Phone.,"Cloud, Notes, Office, Organization, Notes, Office, Organization",https://www.programmableweb.com/sample-source-code/onenote-api-windows-phone-sample,https://github.com/OneNoteDev/OneNoteServiceSamplesWinPhone,,C#
518," Microsoft OneNote is a notebook tool to take and organize notes. The OneNote service API allows developers to integrate and manipulate OneNote user data in their own applications on a variety of platforms and devices.
This code sample gives users examples of how to use OneNote API with Windows Store.","Notes, Organization, Cloud, Office, Organization, Cloud, Office",https://www.programmableweb.com/sample-source-code/onenote-api-windows-store-sample,https://github.com/OneNoteDev/OneNoteServiceSamplesWinStore,,C#
519, Ruby library that utilizes the EAN (Expedia.com) API for locating available hotels and the Hotwire API for locating rental cars.,"Travel, Hotels, Auto, Hotels, Auto, Hotels, Auto",https://www.programmableweb.com/sample-source-code/suitcase,https://github.com/walternelson/suitcase,,
520, Small python interface example using Vircurex API.,"Financial, Bitcoin, Bitcoin, Bitcoin",https://www.programmableweb.com/sample-source-code/python-vircurex-0,https://bitbucket.org/pjury/python-vircurex,,
521, This is a small python wrapper to the Sermon Audio API,,https://www.programmableweb.com/sample-source-code/sermon-audio-python-wrapper,https://github.com/npardington/sermon-audio-api,,
522," This is a helper library for interacting with the Marvel Comics API. All characters, etc are owned by Marvel.","Art, Library, Library, Library",https://www.programmableweb.com/sample-source-code/marvel-comics-php-helper-library,https://github.com/caseysoftware/marvel-php,,
523, Examples of how to use the national CrimeScore rating API to get a safety score at any location.,"Crime, Sports, Safety, Sports, Safety, Sports, Safety",https://www.programmableweb.com/sample-source-code/github-crimescore-usage-examples,https://github.com/YourMapper/CrimeScoreAPI,,
524, Objective-C implementation of the Delicious.com API for Mac OS X and iOS.,"Bookmarks, Open Source, Open Source, Open Source",https://www.programmableweb.com/sample-source-code/fourmarks,https://github.com/rayascott/FourMarks,,
525, Detailed guide on how to perform twitter sentiment analysis with DatumBox by using R language.,Sentiment,https://www.programmableweb.com/sample-source-code/sentiment-analysis-twitter-r-language,http://thinktostart.wordpress.com/2013/09/09/sentiment-analysis-on-twitter-with-...,,
526, Python Wrapper for Datumbox API service.,,https://www.programmableweb.com/sample-source-code/datumbox-python-wrapper,https://github.com/JoelHoskin/Datumbox-Python-Wrapper,,
527, This module is designed to make the DatumBox API available in Node.js. Its pretty inspired and ported from the PHP Wrapper.,API,https://www.programmableweb.com/sample-source-code/datumbox-api-node.js,https://npmjs.org/package/datumbox,,
528," It's a simple Ruby Datumbox Wrapper. It has only one class, called Datumbox (datumbox.rb), which makes all the work for you. It uses the RestClient library to make remote calls to the Datumbox API. This class has one method to each available service provided by the Datumbox.",API,https://www.programmableweb.com/sample-source-code/ruby-datumbox-wrapper,https://github.com/marloncarvalho/ruby-datumbox/,,
529, C# CAPTCHA upload and recognition example via Pixodrom,Captcha,https://www.programmableweb.com/sample-source-code/c-captcha-upload-and-recognition-pixodrom,http://pixodrom.com/anticaptcha.cs.txt,,
530, This is ShrinkTheWeb's documentation repository.,API,https://www.programmableweb.com/sample-source-code/shrinktheweb-pagepix-documentation,http://support.shrinktheweb.com/Knowledgebase/Article/View/51/15/shrinktheweb-pa...,,
531," Veye is commandline tool, written in ruby. This tool uses VersionEye API and makes it possible to search ~300.000 software libraries and check dependencies in github repositories on commandline.","Tools, Shipping, Shipping, Shipping",https://www.programmableweb.com/sample-source-code/veye-search-and-manage-libraries-command-line,https://github.com/versioneye/veye,,
532," C#.Net modern HTTP Client to the jobs API. Provides a basis for your own client for the jobs API, with strongly typed generic methods for forming all the requests required to use it.",,https://www.programmableweb.com/sample-source-code/jobserve-api-c-client,https://github.com/LordZoltan/JobServe-API-Client,,
533, Github documentation for .go,,https://www.programmableweb.com/sample-source-code/go-client-kit-prismic.io,https://github.com/SoCloz/goprismic,,
534, An example of using the Yahoo Contacts API to retrieve and add contact information to a Yahoo! email account,"Contacts, OAuth, OAuth, OAuth",https://www.programmableweb.com/sample-source-code/oauthyahoo,https://github.com/joechung/oauth_yahoo/wiki,,
535," API wrappers for PHP, Ruby, jQuery",,https://www.programmableweb.com/sample-source-code/actual-reports-api-wrappers-php-ruby-jquery,http://github.com/actualreports/wrappers,,
536, Samples and codes snippets for the Deezer API,,https://www.programmableweb.com/sample-source-code/github-deezer,https://github.com/deezer,,
537, Docs for FullContact Card Reader API,"OCR, Scanning, OCR, OCR, Scanning, OCR, OCR, Scanning, OCR, OCR",https://www.programmableweb.com/sample-source-code/fullcontact-card-reader-api-documentation,http://www.fullcontact.com/developer/docs/card-reader/,,
538, To come,"Payments, Billing, Invoicing, Subscriptions",https://www.programmableweb.com/sample-source-code/chargeover-java-devkit,https://github.com/chargeover/chargeover_java,,PHP
539,,,https://www.programmableweb.com/sample-source-code/chargeover-python-devkit,https://github.com/chargeover/chargeover_python,,
540,,,https://www.programmableweb.com/sample-source-code/chargeover-php-devkit,https://github.com/chargeover/chargeover_php,,
541, A sample SDK in PHP for a server-side flow.,"SDK, API, Application Development, API, Application Development, API, Application Development",https://www.programmableweb.com/sample-source-code/sdk-php,https://support.forwhereiam.com/entries/23263831-SDK-for-PHP,,
542," The Push Module provides your app with the ability to send push messages to Android and iOS devices. Beside the functionality to send plain messages to your apps users, all other enabled modules are enriched with push features; that is, other modules may use push messages afterwards for a variety of use cases.",Notifications,https://www.programmableweb.com/sample-source-code/push-module,http://apiomat.com/docs/modules/push-module/,,
543," Using the WordPress module you can create, delete, update and read blog posts off your WordPress blog.",,https://www.programmableweb.com/sample-source-code/wordpress-module,http://apiomat.com/docs/modules/wordpress-module/,,
544," Using the Twitter module you can let your applications users connect themselves with Twitter. OAuth attributes are stored on the user model. Additionally, you can create tweets, read your timeline and mentions and send/receive direct messages.",,https://www.programmableweb.com/sample-source-code/twitter-module,http://apiomat.com/docs/modules/twitter-module/,,
545," Using the Facebook module you can let your applications users authorize themselves with their Facebook ID. Create new posts, new likes and new comments in a few steps.",,https://www.programmableweb.com/sample-source-code/facebook-module,http://apiomat.com/docs/modules/facebook-module-2/,,
546, API documentation from mashape,,https://www.programmableweb.com/sample-source-code/jeannie-api-documentation,https://www.mashape.com/pannous/jeannie#!documentation,,
547, C# TasteKid API wrapper,,https://www.programmableweb.com/sample-source-code/tastekidsharp,http://www.antoniob.com/c-sharp-tastekid-api-wrapper.html,,
548," For missed call based customer verification and transaction authorization, You can easily integrate Dial2Verify API ( Version 2 ) into your Customer Registration Modules OR Order Processing Modules.
For better understanding, We are providing you a very simple but powerful sample code.
( You can download it and use it for own purpose, Code can be downloaded from the attachment section at the end of this article. )
The attachment contains 3 files.
1. index.php ( an ajax gui built up with using jquery )
2. GetImageAPIV2.php ( calls Dial2Verify User Layer interface for getting SID and the Verification Phone Image )
3. VerificationStatusAPIV2.php ( a status ping file, calls Dial2Verify User Layer interface for getting telephone verification status )
Live Example:
http://sample.code.dial2verify.in/dial2verify_api_missed_call_Verification_APIV2.dvf
For more help OR for reporting issues / bugs, you can drop us an email at support@dial2verify.com
Team,
Dial2Verify
www.dial2verify.com","Telephony, Customer Relationship Management, Verification, Verification, Customer Relationship Management, Verification, Verification, Customer Relationship Management, Verification, Verification",https://www.programmableweb.com/sample-source-code/missed-call-based-customer-verification-sample-code-api-v2,http://sample.code.dial2verify.in/dial2verify_api_missed_call_Verification_APIV2...,,
549, A demo Java client that also supports realtime dynamic DNS updates for FQDNs hosted on public dynamic IP addresses,"Domains, Mapping, Mapping, Mapping",https://www.programmableweb.com/sample-source-code/gslb.me-api-java-client,http://docs.gslb.me/clients/,,
550, Weather Underground API scripts written in PHP. Get forecast and conditions for location output as html for use in html pages and JavaScript.,"Reference, Tools, Application Development, Tools, Application Development, Tools, Application Development",https://www.programmableweb.com/sample-source-code/weather-underground-api-scripts-php,http://www.mresoftware.com/WUnderground_API.htm,,
551, This small code contribution implements JournalTOCs as a target with the use of a plugin so the target only displays if a TOC for the given ISSN number exists.,,https://www.programmableweb.com/sample-source-code/journaltocs-target-sfx-plugin-support,http://www.exlibrisgroup.org/display/SFXCC/JournalTOCs+as+target+for+SFX+with+pl...,,
552, Resource Map for the GreenButton REST API for managing jobs,Cloud,https://www.programmableweb.com/sample-source-code/resource-map,http://developer.greenbutton.com/documentation/cloudfabric/management/management...,,
553," Example code for PHP with examples for getting products, product listings, search, recommandations and the basket.",Library,https://www.programmableweb.com/sample-source-code/php-example-code-library,https://github.com/devbolcom/phpexamplecodelibrary,,
554, ManageBGL sample code using PHP.,"Food, Reference, Reference, Reference",https://www.programmableweb.com/sample-source-code/managebgl-sampletest-using-php,http://www.managebgl.com/api/sample-php.html,,
555, Sample code for the ManageBGL API using web page.,"Food, Health, Reference, Health, Reference, Health, Reference",https://www.programmableweb.com/sample-source-code/managebgl-sampletest-using-web-page,http://www.managebgl.com/api/sample.html,,
556, Technical documentation with examples for the CastingWords API,,https://www.programmableweb.com/sample-source-code/simple-api-documentation,https://castingwords.com/docs/developer/SimpleAPI.html,,
557, An open source iOS application for viewing images from multiple remote sources. One of the sources is the NYPL API.,Government,https://www.programmableweb.com/sample-source-code/openpics,https://github.com/pj4533/OpenPics,,
558, Shows how to access the FanBridge API in C# using RestSharp.,,https://www.programmableweb.com/sample-source-code/c-fanbridge-integration-sample,https://github.com/gtsks/FanBridge_CSharp,,
559,,"Notifications, Notifications, Notifications, Notifications",https://www.programmableweb.com/sample-source-code/python-client-pushbullet,https://github.com/randomchars/pushbullet.py,,
560, Github for MakePlans API,,https://www.programmableweb.com/sample-source-code/makeplans-api-documentation,https://github.com/makeplans/makeplans-api,,
561, This sample demonstrates how to work with Push-notifications QuickBlox service,"Telephony, Notifications, Notifications, Notifications",https://www.programmableweb.com/sample-source-code/quickblox-windows-phone-push-notifications,http://quickblox.com/developers/SimpleSample-messages_users_background-windowsph...,,
562, Android XMPP chat sample allows to chatting between two people.,Chat,https://www.programmableweb.com/sample-source-code/quickblox-android-chat-sample,http://quickblox.com/developers/Android_XMPP_Chat_Sample,,
563,,,https://www.programmableweb.com/sample-source-code/api-documentation,https://github.com/TextKing/textking-api/wiki,,
564, Using PHP and tmhOAuth lib.,,https://www.programmableweb.com/sample-source-code/twishort-api-example-php-0,https://github.com/ttarakanoff/Twishort-API-Example/blob/master/index.php,,
565, Java Software Development Kit for the Billomat API.,,https://www.programmableweb.com/sample-source-code/billomat4j,https://github.com/osiegmar/billomat4j,,
566, Simple but working API client for the Billomat API.,,https://www.programmableweb.com/sample-source-code/badbill,https://github.com/badboy/badbill,,
567, Used to retrive data from billom.net and change it for your individual Application.,,https://www.programmableweb.com/sample-source-code/billowrap,https://github.com/webfacer/billoWrap,,
568, It uses PHP with tmhOAuth library.,,https://www.programmableweb.com/sample-source-code/twishort-api-example-php,https://github.com/ttarakanoff/Twishort-API-Example/blob/master/index.php,,
569," Java, Objective-C, Ruby, Python, and PHP libraries for the WebKnox Question-Answering API.","Q&amp;A, Library, Library, Library",https://www.programmableweb.com/sample-source-code/webknox-question-answering-libraries,https://www.mashape.com/webknox/question-answering,,
570," Java, Objective-C, Ruby, Python, and PHP libraries for the WebKnox Keywords API.","Keywords, Library, Library, Library",https://www.programmableweb.com/sample-source-code/webknox-keywords-libraries,https://www.mashape.com/webknox/keywords,,
571," Java, Objective-C, Ruby, Python, and PHP libraries for the WebKnox Web API.",Library,https://www.programmableweb.com/sample-source-code/webknox-web-libraries,https://www.mashape.com/webknox/web,,
572," Java, Objective-C, Ruby, Python, and PHP libraries for the WebKnox Text-Processing API.","Text, Library, Library, Library",https://www.programmableweb.com/sample-source-code/webknox-text-processing-libraries,https://www.mashape.com/webknox/text-processing-1,,
573," Java, Objective-C, Ruby, Python, and PHP libraries for the WebKnox Search API.","Library, Search, Search, Search",https://www.programmableweb.com/sample-source-code/webknox-search-libraries,https://www.mashape.com/webknox/search,,
574," Java, Objective-C, Ruby, Python, and PHP libraries for the WebKnox proxies API.","Networking, Library, Library, Library",https://www.programmableweb.com/sample-source-code/webknox-proxies-api,https://www.mashape.com/webknox/proxies,,
575," Documentation, howto and example code","Sports, Sports, Feeds, Sports, Feeds, Sports, Feeds",https://www.programmableweb.com/sample-source-code/documentation-file-and-examples,http://www.xmlsoccer.com/xmlsoccer.pdf,,
576, The feed requires a user login and activation key.,"Feeds, Feeds, Feeds, Feeds",https://www.programmableweb.com/sample-source-code/ean-data-feed-api,http://eandata.com/feed.php,,
577, Pincodr Libraries,Library,https://www.programmableweb.com/sample-source-code/pincodr-homepage,http://pincodr.abhinav.co,,
578, Complete sample console app in C#,"Application Development, Tools, OAuth, Tools, OAuth, Tools, OAuth",https://www.programmableweb.com/sample-source-code/etradeoauthsample,https://github.com/weidner/EtradeOauthSample,,
579, Reference for analysis-related API queries.,"Data, Database, Automation, Database, Automation, Database, Automation",https://www.programmableweb.com/sample-source-code/analysis-api-guide,http://help.tuhunga.com/customer/portal/articles/575758,,
580, Reference for dataset-related API queries.,"Data, Database, Automation, Database, Automation, Database, Automation",https://www.programmableweb.com/sample-source-code/dataset-api-guide,http://help.tuhunga.com/customer/portal/articles/575776,,
581, shuffler_fm wraps shuffler.fm's REST api on a thin layer of ruby,,https://www.programmableweb.com/sample-source-code/shufflerfm,http://github.com/mguinada/shuffler_fm,,
582, Stupeflix web services client libraries.,"Tools, Library, Library, Library",https://www.programmableweb.com/sample-source-code/stupeflix-python-package-pypi,http://pypi.python.org/pypi/stupeflix_api/0.2.3,,
583, GitHub repository for the Stupeflix API.,,https://www.programmableweb.com/sample-source-code/stupeflix-api-github-repository,https://github.com/Stupeflix/Stupeflix-API-Client,,
584, shuffler_fm wraps shuffler.fm's REST api on a thin layer of ruby,,https://www.programmableweb.com/sample-source-code/ruby-api-wrapper-shuffler.fm,https://github.com/mguinada/shuffler_fm,,
585, This web based application allows a user to upload a audio file containing some speech and get back the text version of it.,Voice,https://www.programmableweb.com/sample-source-code/c.net-basic-speech-to-text-sample-app,https://gist.github.com/3035479,,
586, This web based application allows a user to upload a audio file containing some speech and get back the text version of it.,"Visualizations, Voice, Voice, Voice",https://www.programmableweb.com/sample-source-code/vb.net-basic-speech-to-text-sample-app,https://gist.github.com/3035504,,
587, This web based application allows a user to upload a audio file containing some speech and get back the text version of it.,Voice,https://www.programmableweb.com/sample-source-code/php-basic-speech-to-text-sample-app,https://gist.github.com/3035532,,
588, This web based application allows a user to upload a audio file containing some speech and get back the text version of it.,"Applications, Voice, Voice, Voice",https://www.programmableweb.com/sample-source-code/ruby-basic-speech-to-text-sample-application,https://github.com/attdevsupport/API-Platform/tree/master/Speech/Ruby/app1,,
589, This web based application allows a user to upload a audio file containing some speech and get back the text version of it.,"Voice, Applications, Applications, Applications",https://www.programmableweb.com/sample-source-code/javajsp-basic-speech-to-text-sample-application,https://gist.github.com/3036598,,
590, Github libraries for the Ventata Dynamic Pricing API,Prices,https://www.programmableweb.com/sample-source-code/pricing-api-calls,https://github.com/Ventata/API,,
591, Wiki on JSON/DAS-API,"Reference, Tools, Tools, Tools",https://www.programmableweb.com/sample-source-code/wiki-jsondas-api,https://github.com/gedankenstuecke/snpr/wiki,,
592, Ruby and PHP examples for SalesKing apps using oAuth.,"Invoicing, OAuth, Billing, OAuth, Billing, OAuth, Billing",https://www.programmableweb.com/sample-source-code/salesking-app-examples,https://github.com/salesking/sk_app_examples,,
593," Wordpress (wordpress.org/) has been such a valuable tool when it comes to developing and designing beautiful client websites. While designing a custom Wordpress Dashboard for a client I realized that I would like to show-off to this particular client their Up and Downtime Statistics. What better way to accomplish that then to add it to the Dashboard. I foresee this Widget being much more powerful. The very first release will contain just basic code that you will add to your functions.php file. I based the original code around the example given by UptimeRobot (uptimerobot.com/) on their API page (uptimerobot.com/api) and added some Wordpress Functionality and Events. As it is right now, I can say that there is a lot that needs to be done. There is a lot that I dislike about the code at this point; I don't like inline styles, I don't like the simplicity of the code for security purposes. I encourage all to help build this widget up so that not only can we display these statistics to our clients but for multiple uses on your Wordpress Blogs and Websites. All constructive collaboration and criticism is welcome.",Monitoring,https://www.programmableweb.com/sample-source-code/uptimerobot-api-wordpress,https://github.com/codeclarity/wp-uptimerobot-dashboard-widget,,
594, An example bundle for Symfony2,,https://www.programmableweb.com/sample-source-code/warranty-life-api-example,https://github.com/WarrantyLife/ApiExampleBundle,,
595, A Ruby wrapper for the Pollster API.,"Government, Polls, Polls, Polls",https://www.programmableweb.com/sample-source-code/ruby-pollster,https://github.com/huffingtonpost/ruby-pollster,,
596, GitHub repository for the CartoDB open source project,"Mapping, Mapping, Open Data, Application Development, Mapping, Open Data, Application Development, Mapping, Open Data, Application Development",https://www.programmableweb.com/sample-source-code/cartodb-source-code,http://github.com/Vizzuality/cartodb,,
597, Code and Examples for the Wordpress API.,Publishing,https://www.programmableweb.com/sample-source-code/windows-metro-app-source-code-examples,http://developer.wordpress.com/2012/05/07/wordpress-com-for-windows-metro-and-th...,,
598, This examples presents the usage of a routing service within the GeoAdmin API. It uses the GeoExt UX RoutingPanel: http://trac.geoext.org/wiki/ux/RoutingPanel,,https://www.programmableweb.com/sample-source-code/routing-api.geo.admin.ch,http://api.geo.admin.ch/main/wsgi/doc/build/api/routing.html,,
599, Use the API generator to create fantastic maps without development knowledge.,Mapping,https://www.programmableweb.com/sample-source-code/generator-api.geo.admin.ch,http://api.geo.admin.ch/main/wsgi/doc/build/api/sdiapigenerator.html,,
600, Ruby Java Code Samples for Group Texting.,Messaging,https://www.programmableweb.com/sample-source-code/ruby-code-samples,http://grouptexting.com/sms-gateway/rest/code-samples/ruby.php,,
601, Python Code Samples for the Group Texting REST API,,https://www.programmableweb.com/sample-source-code/python-code-samples-group-texting-rest-api,http://grouptexting.com/sms-gateway/rest/code-samples/python.php,,
602, Perl Code Samples for the Group Texting REST API.,,https://www.programmableweb.com/sample-source-code/group-texting-perl,http://grouptexting.com/sms-gateway/rest/code-samples/perl.php,,
603, Java Code Samples for the Group Texting REST API,,https://www.programmableweb.com/sample-source-code/java-code-samples,http://grouptexting.com/sms-gateway/rest/code-samples/java.php,,
604, C# Code Samples for the Group Texting REST API,,https://www.programmableweb.com/sample-source-code/c-code-samples,http://grouptexting.com/sms-gateway/rest/code-samples/csharp.php,,
605, PHP Code Samples for the Group Texting REST API,,https://www.programmableweb.com/sample-source-code/php-code-samples,http://grouptexting.com/sms-gateway/rest/code-samples/p-h-p.php,,
606," We've got a few libraries to help you get started. If you use PHP, Rails or Java, take a look at our Github page.",,https://www.programmableweb.com/sample-source-code/github-repo,https://github.com/Genability,,
607, XML API specification document to retrieve live hotel pricing data from multiple hotel websites.,"Hotels, Travel, Travel, Travel",https://www.programmableweb.com/sample-source-code/xml-api-specification-document,http://www.sletoh.com/affiliates/sletoh-XML-API.doc,,
608, This is a tutorial that explains how to create an iOS or Android app that uses SendGrid to send email.,Messaging,https://www.programmableweb.com/sample-source-code/iphone-or-android-powered-email,https://github.com/thinkingserious/appmobi-sendgrid-tutorial,,
609," This tutorial is based on code created at the [App Developer Conference Conference and Hackathon](http://appdevconf.engagedigital.com) in Santa Clara, CA as a result of about 4 hours of hack time. Thus, it is extremely rough, though it should serve as a good starting point for working with both [AppMobi](http://www.appmobi.com) and the [SendGrid API](http://docs.sendgrid.com/documentation/api). This code has been tested on a MacBook Air running Lion. The iOS portion was tested using an iPhone 4s using the AppMobi labs iPhone app.
This program will allow you to send an email within your iPhone or Android app, view rudimentary account statistics and receive a SMS message when a link is clicked in your email.","Video, Messaging, Messaging, Messaging",https://www.programmableweb.com/sample-source-code/receive-video-messages-your-website,https://github.com/thinkingserious/thinglink-opentok-tutorial,,
610, PHP Script which can be used as a scheduled cron to fetch order details from the Google Affiliate Network using OAuth and the GAN API,Referrals,https://www.programmableweb.com/sample-source-code/google-affiliate-network-api-php-script,http://www.ericnagel.com/how-to-tips/google-affiliate-network-api.html,,
611, Documentation,"Environment, Environment, Environment, Environment",https://www.programmableweb.com/sample-source-code/amee-developer-documentation,http://www.amee.com/developer/docs,,
612, Dwolla API client for node.js. Updated to use new Dwolla API endpoints and response format,,https://www.programmableweb.com/sample-source-code/dwolla-api-wrapper-node.js,https://github.com/nanek/node-dwolla,,
613, Spring Social extension with connection support and an API binding for Twitter,Social,https://www.programmableweb.com/sample-source-code/spring-social-twitter,http://static.springframework.org/spring-social-twitter/docs/1.0.x/reference/htm...,,
614, Spring Social extension with connection support and an API binding for Facebook,Social,https://www.programmableweb.com/sample-source-code/spring-social-facebook,http://static.springframework.org/spring-social-facebook/docs/1.0.x/reference/ht...,,
615, Lyricsfly how to.,"Lyrics, Music, Reference, Music, Reference, Music, Reference",https://www.programmableweb.com/sample-source-code/action-script-3,http://www.codingcolor.com/as3/as3-lyricsfly-api/,,
616, downloadable content: Full Fledged Cloud Conferencing Solution,Voice,https://www.programmableweb.com/sample-source-code/aculab-cloud-conference-source-code,https://sourceforge.net/projects/aculabcloudconf/files/latest/download?source=fi...,,
617, FeedbackRoad User Api Specification,,https://www.programmableweb.com/sample-source-code/specifications,http://www.feedbackroad.com/tiki/User-API-Specification,,
618, JGE Automatic Content Generator is a PHP script that will automatically add relevant content to existing web pages. Uses Calais to perform semantic analysis of an existing page's content to find essential keywords and then pull content relevant to these keywords from Freebase.,"Social, Reference, Search, Blogging, Reference, Search, Blogging, Reference, Search, Blogging",https://www.programmableweb.com/sample-source-code/jge-automatic-content-generator,http://www.softwaremastercenter.com/automatic-content-generator.php,,PHP
619, Get detailed examples and explanations on how to use the API,Family,https://www.programmableweb.com/sample-source-code/myheritage-family-graph-documentation,http://www.familygraph.com/documentation,,
620," GeoTran is a tool meant to help geocachers who travel to a foreign country, but do not speak the language. GeoTran invokes Google Translator to translate the pocket queries",Translation,https://www.programmableweb.com/sample-source-code/geotranslate,http://sourceforge.net/apps/mediawiki/geotran/index.php?title=Using_Geotran#Runn...,,Python
621," A monitoring and notification class for immediately communicating website outages to a webmaster, or webmaster(s).
Basically, the class simulates a web request to a specified URL and either SMSs, calls, or e-mails any number of website administrators if an error occurs (according to http header status code returned).",Messaging,https://www.programmableweb.com/sample-source-code/webwatch,https://github.com/carylson/WebWatch,,
622, Reports any Twilio account related errors w/o having to keep a Twilio.com window open.,"Telephony, Messaging, Teleconferencing, Transcription, Messaging, Teleconferencing, Transcription, Messaging, Teleconferencing, Transcription",https://www.programmableweb.com/sample-source-code/openvbx,https://github.com/dthawkins/OpenVBX---Twilio-Notifications-Plugin,,
623, An introduction of how to use PeerIndex with YQL.,Social,https://www.programmableweb.com/sample-source-code/yql-ing-peerindex-api,http://bit.ly/oChnDX,,
624, Install and set up a LAMP server with subversion repository and phone based updating,Database,https://www.programmableweb.com/sample-source-code/fear-root,http://fearroot.com/twilio/subversion/simpleupdates_webclients/,,
625, Basic and extended API calls.,"Social, Reputation, Reputation, Reputation",https://www.programmableweb.com/sample-source-code/peerindex-api-calls,http://dev.peerindex.net/docs?preview=1,,
626, A PHP Wrapper for the FreeAgent API,,https://www.programmableweb.com/sample-source-code/php-wrapper-freeagent-api,http://www.hostliketoast.com/2011/08/freeagent-api-php-wrapper-download-free/,,PHP
627, Sample VBA code for getting recipe information using Recipe Puppy's API.,API,https://www.programmableweb.com/sample-source-code/recipe-puppy-api-code-samples,http://www.codeforexcelandoutlook.com/blog/2010/12/holiday-meals/,,
628, Sample VBA code for consuming World Weather Online API weather data,API,https://www.programmableweb.com/sample-source-code/world-weather-online-api-code-samples,http://www.jpsoftwaretech.com/couldnt-stand-the-weather/,,
629," Sample VBA code for the abbreviations.com API methods.
This is older, archived content that may not contain a detailed description of the how-to. Please refer to the URL below for the complete how-to.","API, Reference",https://www.programmableweb.com/sample-source-code/how-to-consume-abbreviations.com-api-vba-programs,http://www.codeforexcelandoutlook.com/vba/abbreviations-com-api/,,
630, Sample VBA code for consuming various Geonames API methods.,"API, Mapping, Search, Reference, Mapping, Search, Reference, Mapping, Search, Reference",https://www.programmableweb.com/sample-source-code/geonames-geographical-data-api,http://www.jpsoftwaretech.com/geonames-api/,,
631," Sample VBA code for consuming the New York Times New York State Legislature API.
This is older, archived content that may not contain a detailed description of the how-to. Please refer to the URL below for the complete how-to.","API, Reference, Search",https://www.programmableweb.com/sample-source-code/how-to-consume-new-york-times-new-york-state-legislature-api-vba-programs,http://www.codeforexcelandoutlook.com/vba/nys-legislature-api-examples/,,
632, A Java wrapper for the Instagram API,Library,https://www.programmableweb.com/sample-source-code/jinstagram,https://github.com/sachin-handiekar/jInstagram,,Java
633," I create YQL tables for the silobreaker API.
With YQL one can send API requests in an SQL-like manner e.g.
SELECT * FROM silobreaker.documents WHERE query=""Sweden""",Blogging,https://www.programmableweb.com/sample-source-code/yql-tables-silobreaker-api,https://github.com/spier/yql-tables/tree/master/silobreaker,,
634,,,https://www.programmableweb.com/sample-source-code/perl-code-examples-rest-api,http://www.eztexting.com/developers/rest-api/sms/code-examples/perl.html,,PERL
635,,,https://www.programmableweb.com/sample-source-code/python-code-examples-rest-api,http://www.eztexting.com/developers/rest-api/sms/code-examples/python.html,,Python
636,,,https://www.programmableweb.com/sample-source-code/ruby-code-examples-rest-api,http://www.eztexting.com/developers/rest-api/sms/code-examples/ruby.html,,Ruby
637,,,https://www.programmableweb.com/sample-source-code/c-code-examples-rest-api,http://www.eztexting.com/developers/rest-api/sms/code-examples/csharp.html,,C#
638,,,https://www.programmableweb.com/sample-source-code/php-code-examples-rest-api,http://www.eztexting.com/developers/rest-api/sms/code-examples/p-h-p.html,,PHP
639, Ruby gem for the StatsMix API.,,https://www.programmableweb.com/sample-source-code/statsmix-ruby-gem,https://github.com/tmarkiewicz/statsmix,,Ruby
640, A Java interface to the BrainHoney DLAP API.,,https://www.programmableweb.com/sample-source-code/jbrainhoney,http://hashtree.org/jBrainHoney/,,Java
641, Officially supported Ruby on Rails client app with generator.,eCommerce,https://www.programmableweb.com/sample-source-code/shopify-ruby-rails-client,https://github.com/Shopify/shopify_app,,Ruby
642, Samples for Moodstocks API usage in various languages,Search,https://www.programmableweb.com/sample-source-code/moodstocks-api-sample-code,https://github.com/Moodstocks/moodstocks-api/tree/master/moodstocks-api,,"C, Java, PHP, Python, Ruby, Java, PHP, Python, Ruby, Java, PHP, Python, Ruby"
643,,"Images, Wiki, Wiki, Wiki",https://www.programmableweb.com/sample-source-code/moodstocks-api-wiki,https://github.com/moodstocks/moodstocks-api/wiki,,
644," This is a small project that I created at the Factual Hackathon. It could be a good way for people to use Factual data from the command line and also to see how to use Factual API from Python
-mb
---
Mike Borozdin
@mikebz",,https://www.programmableweb.com/sample-source-code/factual-shell,https://github.com/mikebz/factualshell/,,Python
645, A simple wrapper for Javascript's built-in hash storage. It is a key-value list which functions much like Python's dictionary.,"Dictionary, Lists, Storage, Lists, Storage, Lists, Storage",https://www.programmableweb.com/sample-source-code/jaylist,http://benbscholz.github.com/jaylist/,,
646," Perl, Python, PHP, .Net, C++, Bash and VBA","Application Development, API, API, API",https://www.programmableweb.com/sample-source-code/call-em-all-code-samples-api,http://www.call-em-all.com/dev/code-samples.aspx,,"PERL, Python, PHP, .Net, C++, Python, PHP, .Net, C++, Python, PHP, .Net, C++"
